EDCS-ID	publication	province	place	dating_from	dating_to	date_not_before	date_not_after	status	inscription	inscription_conservative_cleaning	inscription_interpretive_cleaning	material	comment	latitude	longitude	language	photo	partner_link	extra_text	extra_html	raw_dating
EDCS-12400019	ICMactar-10, 00050	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  nomen singulare;  tituli operum;  tituli sepulcrales;  viri	Mensa B/uci vix(it) an/nis XVI	Mensa Buci vix annis XVI	Mensa Buci vixit annis XVI	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-10_00050.jpg				
EDCS-12400020	ICMactar-10, 00051	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  nomen singulare;  tituli sepulcrales;  viri	Victori/nus in pac/e vixit an/nos XIII / menses IIII / dies VIII (h)ora(m)	Victorinus in pace vixit annos XIII menses IIII dies VIII ora	Victorinus in pace vixit annos XIII menses IIII dies VIII horam	lapis		35.8571565	9.2014433						
EDCS-12400021	ICMactar-10, 00052	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  mulieres;  nomen singulare;  tituli sepulcrales	Fortu/na fide/lis vixit / annis VII	Fortuna fidelis vixit annis VII	Fortuna fidelis vixit annis VII	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-10_00052.jpg				
EDCS-12400022	ICMactar-10, 00053	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  nomen singulare;  tituli sepulcrales;  viri	Morosuus / vi{c}xit / annis XVIII	Morosuus vicxit annis XVIII	Morosuus vixit annis XVIII	lapis		35.8571565	9.2014433						
EDCS-12400023	ICMactar-10, 00054	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  tituli sepulcrales	QV[1]E[3] / septimu(m) Kalen/das Apriles vixit / annis LX men/si(bu)s duo(bu)s	QV E septimu Kalendas Apriles vixit annis LX mensis duos	QV E septimum Kalendas Apriles vixit annis LX mensibus duobus	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-10_00054.jpg				
EDCS-12400024	ICMactar-10, 00055	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  tituli sepulcrales	a]n[n]is IIII / [mens(ibus)] II in pace / [quiesca]s	an is IIII II in pace s	annis IIII mensibus II in pace quiescas	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-10_00055.jpg				
EDCS-12400025	ICMactar-10, 00056	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  tituli sepulcrales	] (h)or(as?) [3]	or	horas	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-10_00056.jpg				
EDCS-12400026	ICMactar-10, 00057	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  tituli sepulcrales	] / in pac[e	in pace	in pace	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-10_00057.jpg				
EDCS-12400027	ICMactar-10, 00058	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae	]BIC[3] / [3]NDE[3] / [3]VES[	BIC NDE VES	BIC NDE VES	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-10_00058.jpg				
EDCS-12400028	ICMactar-10, 00059	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae	]S[3] / [3]VS[	S VS	S VS	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-10_00059.jpg				
EDCS-12400029	ICMactar-10, 00060	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  servi/servae	Ser[vus(?)] / fi[delis(?)] / X[	Ser fi X	Servus fidelis X	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-10_00060.jpg				
EDCS-27900404	ICMactar-10, 00061	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  tituli sepulcrales	?					35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-10_00061.jpg				
EDCS-27900405	ICMactar-10, 00062	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  tituli sepulcrales	?					35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-10_00062.jpg				
EDCS-27900406	ICMactar-10, 00063	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  tituli sepulcrales	?					35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-10_00063.jpg				
EDCS-12400030	ICMactar-10, 00064	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  tituli sepulcrales	D(is) [M(anibus) s(acrum)] / IVI[	D IVI	Dis Manibus sacrum IVI	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-10_00064.jpg				
EDCS-27900407	ICMactar-10, 00065	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  tituli sepulcrales	?					35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-10_00065.jpg				
EDCS-12400031	ICMactar-10, 00066	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  mulieres;  sacerdotes christiani;  tituli sepulcrales	[3]E[3]IIMIN/A castimoni/alis <v=B>ixit in pa/[c]e <v=B>ixit annos / LX	E IIMINA castimonialis Bixit in pa e Bixit annos LX	E IIMINA castimonialis vixit in pace vixit annos LX	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-10_00066.jpg				
EDCS-12400033	ICMactar-10, 00068	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  nomen singulare;  tituli sepulcrales;  viri	[D(is)] M(anibus) [s(acrum)] / Feli<x=S> fide/lis <v=B>ixit in [pa]/ce annis(!) XX [m]/enses q(u)in[q(u)e die]/s tres	M FeliS fidelis Bixit in ce annis XX enses qin s tres	Dis Manibus sacrum Felix fidelis vixit in pace annis XX menses quin que dies tres	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-10_00068.jpg				
EDCS-12400034	ICMactar-10, 00069	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  nomen singulare;  sacerdotes christiani;  tituli sepulcrales;  viri	D(is) M(anibus) [s(acrum)] / Redus fid/elis qui et / castimo/nialis v[i]/xit in pa/ce an(n)is pl(u)/s m(i)nus / octoginta	D M Redus fidelis qui et castimonialis v xit in pace anis pls mnus octoginta	Dis Manibus sacrum Redus fidelis qui et castimonialis vixit in pace annis plus minus octoginta	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-10_00069.jpg				
EDCS-12400035	ICMactar-10, 00070	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  tituli sepulcrales	a deo] / acceptus / vi{c}xit an/[(n)o]s XXXIII m(enses) VI	a deo acceptus vicxit an s XXXIII m VI	a deo acceptus vixit annos XXXIII menses VI	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-10_00070.jpg				
EDCS-12400037	ICMactar-10, 00072	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  tituli sepulcrales	D(is) [M(anibus) s(acrum)] / Iu[lius(?) 3] / na[tus(?) 3] / N[	D Iu na N	Dis Manibus sacrum Iulius natus N	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-10_00072.jpg				
EDCS-12400038	ICMactar-10, 00073	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  nomen singulare;  tituli sepulcrales;  viri	Ben[ena]/tus [in pa]/ce v[ixit	Ben tus ce vixit	Benenatus in pace vixit	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-10_00073.jpg				
EDCS-12400039	ICMactar-10, 00074	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  tituli sepulcrales	]ABI[3] / [3] <v=B>ixit [3] / [3] an(n)is [3 mensibus] / IIII d[iebus	ABI Bixit anis IIII diebus	ABI vixit annis mensibus IIII diebus	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-10_00074.jpg				
EDCS-12400419	ICMactar-11, 00020	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  mulieres;  tituli sepulcrales;  tria nomina;  viri	Iulia Restit[3] / C(ai) f(ilia) vi{c}xit annis [3] / Calpurinus(!) [3] / pius coniug[i merenti] / posuit	Iulia Restit C f vicxit annis Calpurinus pius coniug posuit	Iulia Restit Cai filia vixit annis Calpurinus pius coniugi merenti posuit	lapis		35.8571565	9.2014433						
EDCS-12400420	ICMactar-11, 00023 = CLEAfr-02, 00061	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					carmina;  inscriptiones christianae;  mulieres;  nomen singulare;  tituli sepulcrales	Cela ancilla in pace vi{c}xit an/nis quos illi fata hominum deusq(ue) s(anctus) / decre<v=B>it / d(is) M(anibus) s(acrum) / nu(n)c (a)eterna(m) tenet sedem late/riq(ue) iugali altum patitur sine fine so/porem	Cela ancilla in pace vicxit annis quos illi fata hominum deusq s decreBit d M s nuc eterna tenet sedem lateriq iugali altum patitur sine fine soporem	Cela ancilla in pace vixit annis quos illi fata hominum deus que sanctus decrevit dis Manibus sacrum nunc aeternam tenet sedem lateri que iugali altum patitur sine fine soporem	lapis		35.8571565	9.2014433			http://db.edcs.eu/epigr/partner.php?s_language=en&param=m|appe|0728			
EDCS-12400486	ICMactar-11, 00025	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  nomen singulare;  tituli sepulcrales;  viri	[V]i<x=CS>it / [F]elix in / [pa]ce / [an]nis(!) XXXX / m<e=I>ns[es	iit elix in ce nis XXXX mInses	VixSit Felix in pace annis XXXX menses	lapis		35.8571565	9.2014433						
EDCS-12400487	ICMactar-11, 00027	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  mulieres;  nomen singulare;  tituli sepulcrales	D(is) M(anibus) s(acrum) / Fasiri/a vixit a/nnis XXXV / menses(!) VI	D M s Fasiria vixit annis XXXV menses VI	Dis Manibus sacrum Fasiria vixit annis XXXV menses VI	lapis		35.8571565	9.2014433						
EDCS-12400488	ICMactar-11, 00028	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  nomen singulare;  tituli sepulcrales;  viri	Regatius vi/xit in pace / a(n)nis(!) XLVIII me/[n]ses VIII dies / XII	Regatius vixit in pace anis XLVIII me ses VIII dies XII	Regatius vixit in pace annis XLVIII menses VIII dies XII	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-11_00028.jpg				
EDCS-12400489	ICMactar-11, 00030 = ILTun-01, 00560 = AE 1891, 00136	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / Granius (H)abetdeu(s) / in pace et requie / vixit annis(!) XXIII / m(enses) V dies VIII (h)oras X	D M s Granius abetdeu in pace et requie vixit annis XXIII m V dies VIII oras X	Dis Manibus sacrum Granius Habetdeus in pace et requie vixit annis XXIII menses V dies VIII horas X	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-11_00030.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=1ae1891-43;bu_ILTun%26bibl_volume=%26bibl_subvolume=%26bibl_insc=560			
EDCS-12500001	ICMactar-12, 00024	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / Rupilius S/erbus vi/xi(t) an(n)is / LXXV di/e(bu)s X	D M s Rupilius Serbus vixi anis LXXV dies X	Dis Manibus sacrum Rupilius Serbus vixit annis LXXV diebus X	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-12_00024.jpg;$ICMactar-12_00024_2.jpg				
EDCS-12500002	ICMactar-12, 00025	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  nomen singulare;  tituli sepulcrales;  viri	D(is) M(anibus) s(acrum) / Eukaris fidelis / vixit in pace ann/os sex et menses / octo	D M s Eukaris fidelis vixit in pace annos sex et menses octo	Dis Manibus sacrum Eukaris fidelis vixit in pace annos sex et menses octo	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-12_00025.jpg				
EDCS-12500003	ICMactar-12, 00026	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  mulieres;  nomen singulare;  tituli sepulcrales	Iulia <V=B>ict/oria <v=B>(i)xit in / pace an(n)is / XVIII die(bu)s V / (h)or(is) VIII	Iulia Bictoria Bxit in pace anis XVIII dies V or VIII	Iulia Victoria vixit in pace annis XVIII diebus V horis VIII	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-12_00026.jpg				
EDCS-12500004	ICMactar-12, 00027	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  tituli sepulcrales;  tria nomina;  viri	Iulius / Donatus / vixit in pa/ce annis XXXIII / menses(!) V / die(bu)s X (h)or(is) VII	Iulius Donatus vixit in pace annis XXXIII menses V dies X or VII	Iulius Donatus vixit in pace annis XXXIII menses V diebus X horis VII	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-12_00027.jpg				
EDCS-12500006	ICMactar-12, 00028	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  tituli sepulcrales;  tria nomina;  viri	Iulius Felix / vixit in pace / annis XI m(ensibus) II d(iebus) IIII / (h)o(ris) IIII	Iulius Felix vixit in pace annis XI m II d IIII o IIII	Iulius Felix vixit in pace annis XI mensibus II diebus IIII horis IIII	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-12_00028.jpg				
EDCS-12500005	ICMactar-12, 00029	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  nomen singulare;  tituli sepulcrales;  viri	D(is) M(anibus) s(acrum) / Laurenti/us fidelis / <v=B>ixit in pa/ce an(nos) XXXI / menses VIII / (h)oras III	D M s Laurentius fidelis Bixit in pace an XXXI menses VIII oras III	Dis Manibus sacrum Laurentius fidelis vixit in pace annos XXXI menses VIII horas III	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-12_00029.jpg;$JL_ICMactar-12_00029.jpg				
EDCS-12500007	ICMactar-12, 00030	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  tituli sepulcrales;  tria nomina;  viri	Licinius Afro/disius vixit in / pace fidelis annis / XLLIII m(ensibus) X d(iebus) VIII	Licinius Afrodisius vixit in pace fidelis annis XLLIII m X d VIII	Licinius Afrodisius vixit in pace fidelis annis XLLIII mensibus X diebus VIII	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-12_00030.jpg				
EDCS-12500008	ICMactar-12, 00031	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  tituli sepulcrales;  tria nomina;  viri	Licini/us Get/ulus v/ix(it) a(nnos) XLIII / di(es) XX	Licinius Getulus vix a XLIII di XX	Licinius Getulus vixit annos XLIII dies XX	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-12_00031.jpg				
EDCS-12500009	ICMactar-12, 00032	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  nomen singulare;  tituli sepulcrales;  viri	P(e)trus vix{x}it in / p(a)c(e) an(n)is LXIII pl(u)s mi/nus	Ptrus vixxit in pc anis LXIII pls minus	Petrus vixit in pace annis LXIII plus minus	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-12_00032.jpg				
EDCS-12500010	ICMactar-12, 00033	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) s(acrum) / Tannonia Dona/ta in pace vixit an/nis sexaginta	D M s Tannonia Donata in pace vixit annis sexaginta	Dis Manibus sacrum Tannonia Donata in pace vixit annis sexaginta	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ER_ICMactar-12_00033_1.jpg;$ICMactar-12_00033.jpg				
EDCS-12500011	ICMactar-12, 00034	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  nomen singulare;  tituli sepulcrales;  viri	Vindemialis / in pace vixit / ann(os) XXVIII	Vindemialis in pace vixit ann XXVIII	Vindemialis in pace vixit annos XXVIII	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-12_00034.jpg				
EDCS-12500012	ICMactar-12, 00035	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  tituli sepulcrales	ORIVL PPIRI / ALS April(i)s IP[3] / [1]LSOR vix(it) an(nos)	ORIVL PPIRI ALS Aprils IP LSOR vix an	ORIVL PPIRI ALS Aprilis IP LSOR vixit annos	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-12_00035.jpg				
EDCS-12500013	ICMactar-12, 00036	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  tituli sepulcrales;  viri	] / (H)onorius / vi{c}(xit) annis / [3]II	onorius vic annis II	Honorius vixit annis II	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-12_00036.jpg				
EDCS-12500014	ICMactar-12, 00037	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  mulieres;  tituli sepulcrales	D(is) [M(anibus)] s(acrum) / [3]da fidelis <v=B>(ixit?) / in pace annis X[3]	D s da fidelis B in pace annis X	Dis Manibus sacrum da fidelis vixit in pace annis X	lapis		35.8571565	9.2014433						
EDCS-12500015	ICMactar-12, 00038	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  tituli sepulcrales;  tria nomina;  viri	Afrodisius / Menor vix(it) a(n)/nis VIII m(ensibus) XI d(iebus) II / in p(a)c(e)	Afrodisius Menor vix anis VIII m XI d II in pc	Afrodisius Menor vixit annis VIII mensibus XI diebus II in pace	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-12_00038.jpg				
EDCS-12500016	ICMactar-12, 00039	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  nomen singulare;  tituli sepulcrales;  viri	D(is) M(anibus) s(acrum) / [i]n nomine pat[ris] et / fili(i) et {I}spiritus [s]/ancti amen Ha/[b]etdeu(s) f[	D M s n nomine pat et fili et Ispiritus ancti amen Ha etdeu f	Dis Manibus sacrum in nomine patris et filii et spiritus sancti amen Habetdeus f	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-12_00039_1.jpg;$ICMactar-12_00039_2.jpg				
EDCS-12500017	ICMactar-12, 00040	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  mulieres;  nomen singulare;  tituli sepulcrales	D(is) M(anibus) s(acrum) / Crispina vi{c}/xit in pace fi/delis annos / vigin<t=E>i / menses II (h)o(ras) III	D M s Crispina vicxit in pace fidelis annos viginEi menses II o III	Dis Manibus sacrum Crispina vixit in pace fidelis annos viginti menses II horas III	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-12_00040.jpg				
EDCS-12500018	ICMactar-12, 00041	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  nomen singulare;  tituli sepulcrales;  viri	D(is) M(anibus) s(acrum) / Proiectus / fidelis vi/xit in pace an/nis L m(e)n(se)s VII / d(ie)s X	D M s Proiectus fidelis vixit in pace annis L mns VII ds X	Dis Manibus sacrum Proiectus fidelis vixit in pace annis L menses VII dies X	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-12_00041.jpg				
EDCS-12500019	ICMactar-12, 00042	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  nomen singulare;  tituli sepulcrales;  viri	Serbus / in p(a)c(e) vix(it) / ann(os) / LXXX / d(is) M(anibus) s(acrum)	Serbus in pc vix ann LXXX d M s	Serbus in pace vixit annos LXXX dis Manibus sacrum	lapis		35.8571565	9.2014433						
EDCS-12500020	ICMactar-12, 00043	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  nomen singulare;  tituli sepulcrales;  viri	M(anibus) d(is) s(acrum) / Bonifa<t=Z>ius / fidelis in pa/ce vix{x}it an(n)is / VII m(ensibu)s VII (h)o(ris) VIIII	M d s BonifaZius fidelis in pace vixxit anis VII ms VII o VIIII	Manibus dis sacrum Bonifatius fidelis in pace vixit annis VII mensibus VII horis VIIII	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$JL_EDCS-12500020.jpg;$ICMactar-12_00043.jpg				
EDCS-12500021	ICMactar-12, 00044	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  tituli sepulcrales	] / in pace vixit [annos] / XXXV et mense[s quin]/que in pace qui[escas]	in pace vixit XXXV et mense que in pace qui	in pace vixit annos XXXV et menses quin que in pace quiescas	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-12_00044.jpg				
EDCS-12500022	ICMactar-12, 00045	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  tituli sepulcrales;  tria nomina;  viri	Iulius Na[3]/[3]us vixit m[e]/nses dece(m) dies / q(u)in[q(u)e] (h)or(a)s IV [3] / d(is) M(anibus) s(acrum)	Iulius Na us vixit m nses dece dies qin ors IV d M s	Iulius Na us vixit menses decem dies quin que horas IV dis Manibus sacrum	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-12_00045.jpg				
EDCS-12500023	ICMactar-12, 00046	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  nomen singulare;  tituli sepulcrales;  viri	Bonifatius / fidelis <v=B>ixit / an(n)is(!) L menses / VI dies X	Bonifatius fidelis Bixit anis L menses VI dies X	Bonifatius fidelis vixit annis L menses VI dies X	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-12_00046.jpg				
EDCS-12500024	ICMactar-12, 00047	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae	] / MI / E	MI E	MI E	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-12_00047.jpg				
EDCS-12500025	ICMactar-12, 00048	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  mulieres;  nomen singulare;  tituli sepulcrales	Assuritana / vixit in pace / ann(os) LXV m(enses) II d(ies) VIII / (h)o(ras) VII	Assuritana vixit in pace ann LXV m II d VIII o VII	Assuritana vixit in pace annos LXV menses II dies VIII horas VII	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-12_00048.jpg				
EDCS-12500026	ICMactar-12, 00049	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  tituli sepulcrales	die] / un<o=A> horas tres / in pace requies/cat d(is) M(anibus) s(acrum)	die unA horas tres in pace requiescat d M s	die uno horas tres in pace requiescat dis Manibus sacrum	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-12_00049.jpg				
EDCS-12500027	ICMactar-12, 00050	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  tituli sepulcrales;  tria nomina;  viri	Iulius Nutri/[cosu]s vixit a/[nnos] XVIII in p(ace)	Iulius Nutri s vixit a XVIII in p	Iulius Nutricosus vixit annos XVIII in pace	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-12_00050_1.jpg;$ICMactar-12_00050_2.jpg				
EDCS-12500028	ICMactar-12, 00051	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  tituli sepulcrales;  viri	Macari/us fid[elis	Macarius fidelis	Macarius fidelis	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-12_00051.jpg				
EDCS-12500029	ICMactar-12, 00052	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  tituli sepulcrales;  tria nomina;  viri	i]n [3]C[3]S fidelis / [R]upilius Iulian[u]s / [vixit] in pace an(n)is(!) / [3] me[n]ses III die[s] / [3]VEO[	in C S fidelis upilius Iulian s in pace anis me ses III die VEO	in C S fidelis Rupilius Iulianus vixit in pace annis menses III dies VEO	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-12_00052_1.jpg;$ICMactar-12_00052_2.jpg				
